SubHaloID,Snapshot,Phase,StellarMass,AbsMag_g,AbsMag_r,AbsMag_i,AbsMag_z,color_gr,color_gi,SFR,BulgeMass,EffectiveRadius,VelocityDispersion,Metallicity
335,91,0,1133141423,-16.4149,-17.1929,-17.5609,-17.8414,0.778,1.146,0,,0.3844,26.4068,0.0783678
336,91,0,1174328314,-16.5997,-17.3703,-17.7373,-18.0184,0.7706,1.1376,0,,0.4228,27.8871,0.0659731
344,91,0,964865662.8,-17.2478,-17.9082,-18.2117,-18.4424,0.6604,0.9639,0,138803000,0.6376,28.5554,0.0496401
347,91,0,1065205196,-16.0846,-16.8897,-17.2712,-17.5614,0.8051,1.1866,0,,0.5042,31.0516,0.0612526
349,91,0,726631237.1,-15.5769,-16.4006,-16.7933,-17.0874,0.8237,1.2164,0,662137000,0.6314,33.616,0.0314772
351,91,0,1039563035,-16.354,-17.1283,-17.4947,-17.7737,0.7743,1.1407,0,,0.4345,28.4143,0.0633024
364,91,0,1054974904,-16.8162,-17.5636,-17.9144,-18.1882,0.7474,1.0982,0,,0.3637,24.0949,0.0734433
369,91,0,924859757.9,-16.293,-17.0621,-17.4261,-17.7029,0.7691,1.1331,0,,0.4933,27.8083,0.0565435
384,91,0,821567759.1,-15.9918,-16.757,-17.1182,-17.3847,0.7652,1.1264,0,,0.3739,27.1813,0.040332
401,91,0,783008562.1,-15.7321,-16.5348,-16.9131,-17.2003,0.8027,1.181,0,,0.4053,24.8443,0.0615366
404,91,0,743622674.9,-15.7113,-16.5073,-16.8821,-17.1655,0.796,1.1708,0,,0.3858,24.627,0.0581646
409,91,0,582359019.8,-15.4173,-16.2295,-16.6155,-16.9053,0.8122,1.1982,0,504267000,0.519,30.0664,0.0358709
414,91,0,675730735.2,-15.844,-16.6254,-16.9956,-17.274,0.7814,1.1516,0,50550800,0.501,28.6586,0.0404013
425,91,0,787599645.7,-16.3233,-17.0759,-17.4303,-17.7028,0.7526,1.107,0,,0.3681,23.8815,0.0627089
451,91,0,677546501.3,-16.137,-16.9073,-17.2749,-17.5579,0.7703,1.1379,0,,0.4972,26.5909,0.0543149
478,91,0,430971361.1,-15.1494,-15.974,-16.3671,-16.6633,0.8246,1.2177,0,295935000,0.5645,23.7967,0.0413501
483,91,0,637658695,-16.1251,-16.8849,-17.2445,-17.522,0.7598,1.1194,0,,0.4747,23.1161,0.0629537
493,91,0,506672571.6,-15.3887,-16.1727,-16.5436,-16.8149,0.784,1.1549,0,,0.4672,22.4548,0.0438855
70251,91,0,2.76225E+11,-23.1264,-23.6153,-23.8995,-24.1296,0.4889,0.7731,17.402228,38613700000,15.7273,212.235,0.0378602
70256,91,0,90598907588,-21.1523,-21.9334,-22.3029,-22.5805,0.7811,1.1506,0.001118251,28819200000,5.9244,179.683,0.0439604
70257,91,0,29734868615,-20.892,-21.4357,-21.7218,-21.9417,0.5437,0.8298,1.442496081,2964790000,7.7294,104.004,0.0234923
70258,91,0,59849719516,-20.8867,-21.6476,-22.007,-22.2731,0.7609,1.1203,0,9377160000,5.8053,141.036,0.0400358
70259,91,0,37211839386,-20.1865,-20.9641,-21.3328,-21.601,0.7776,1.1463,0,23394200000,4.1008,132.918,0.0333648
70260,91,0,18590935932,-20.1901,-20.789,-21.0918,-21.3196,0.5989,0.9017,0.571367189,1764470000,4.3715,94.2454,0.0282587
70262,91,0,21368615294,-19.8112,-20.5625,-20.9184,-21.1771,0.7513,1.1072,0,1084420000,4.1048,91.5535,0.0318693
70263,91,0,8123162090,-19.3694,-20.0175,-20.3285,-20.5497,0.6481,0.9591,0.115606251,716351000,3.024,68.9131,0.0263014
70264,91,0,21683643342,-19.4787,-20.2666,-20.6402,-20.9144,0.7879,1.1615,0,15124300000,2.8375,113.772,0.0400718
70265,91,0,18012252731,-19.4745,-20.2544,-20.6247,-20.8976,0.7799,1.1502,0,2906000000,3.2158,94.5949,0.0382009
70266,91,0,2731901388,-19.5613,-19.901,-20.0982,-20.2493,0.3397,0.5369,0.802586478,279842000,2.6657,60.1271,0.0196822
70267,91,0,13007617360,-19.3354,-20.0863,-20.4419,-20.7019,0.7509,1.1065,0.005453385,1116110000,3.1244,82.6312,0.0341707
70269,91,0,5125258341,-18.9837,-19.6796,-20.0112,-20.2455,0.6959,1.0275,0.031675685,330632000,2.5216,64.9846,0.0218979
70270,91,0,4313020372,-19.4206,-19.7454,-19.9449,-20.1022,0.3248,0.5243,0.688607656,356133000,2.6255,58.5926,0.0219299
70272,91,0,12649498081,-19.2359,-19.9685,-20.3181,-20.5728,0.7326,1.0822,0.032792006,602785000,2.9906,81.3769,0.0331302
70273,91,0,11404325362,-18.9807,-19.76,-20.1296,-20.4027,0.7793,1.1489,0,1349830000,2.7179,88.3878,0.0403317
70274,91,0,1504546797,-19.0511,-19.4354,-19.6541,-19.8179,0.3843,0.603,0.403217954,205299000,1.6094,57.5976,0.0159356
70275,91,0,3723457337,-19.1014,-19.6392,-19.9109,-20.1058,0.5378,0.8095,0.220207455,364179000,2.1059,54.7724,0.0232686
70277,91,0,4510687924,-18.8155,-19.4215,-19.7135,-19.9251,0.606,0.898,0.084684812,1030630000,2.0107,59.3656,0.0244994
70278,91,0,4720386773,-19.5792,-20.0663,-20.322,-20.5133,0.4871,0.7428,0.46228445,540105000,3.0522,66.7865,0.0213837
70279,91,0,6389164452,-18.6999,-19.4459,-19.7979,-20.0483,0.746,1.098,0,386860000,2.4282,61.082,0.0265209
70280,91,0,1152465309,-18.8268,-19.0699,-19.2173,-19.3302,0.2431,0.3905,0.407059466,125051000,1.7378,50.1119,0.0145009
70281,91,0,9208001181,-18.672,-19.4535,-19.8247,-20.0973,0.7815,1.1527,0,870020000,2.7621,82.2329,0.0339475
70282,91,0,4065751402,-18.0632,-18.7909,-19.137,-19.3832,0.7277,1.0738,0.009390177,1497030000,1.5741,60.7093,0.0265881
70283,91,0,9875228816,-18.4342,-19.2413,-19.6251,-19.911,0.8071,1.1909,0,2776290000,1.7279,88.6655,0.0372045
70284,91,0,931473280.2,-17.524,-17.9622,-18.2034,-18.3795,0.4382,0.6794,0.090628102,327442000,1.0408,46.4472,0.0181448
70285,91,0,285075287.9,-19.3931,-19.4681,-19.5286,-19.5833,0.075,0.1355,1.144257013,125344000,0.9515,53.6531,0.00803849
70286,91,0,1194360791,-17.5687,-18.2379,-18.5563,-18.7735,0.6692,0.9876,0.012874229,489568000,1.0994,50.2847,0.0223065
70287,91,0,3777147919,-18.5037,-19.221,-19.5573,-19.792,0.7173,1.0536,0,371676000,1.9421,53.7154,0.0262793
70288,91,0,6522733983,-18.5824,-19.3387,-19.6964,-19.9568,0.7563,1.114,0,1107040000,2.16,63.1763,0.0346158
70289,91,0,2381591379,-17.3438,-18.09,-18.445,-18.6943,0.7462,1.1012,0,1105730000,1.0751,57.4692,0.0241702
70290,91,0,422542072.6,-18.0134,-18.3187,-18.4961,-18.6289,0.3053,0.4827,0.196026191,214473000,0.8205,44.8504,0.0148722
70291,91,0,3561337467,-18.2061,-18.9229,-19.2591,-19.4935,0.7168,1.053,0,1014220000,1.4658,51.8042,0.0285797
70292,91,0,893593150.3,-17.7049,-18.1233,-18.3657,-18.5422,0.4184,0.6608,0.127607889,235060000,1.0953,50.4229,0.0186217
70293,91,0,1905565397,-17.8557,-18.5709,-18.9074,-19.1344,0.7152,1.0517,0,320733000,1.3993,50.8887,0.0212616
70294,91,0,6785769117,-18.1231,-18.9299,-19.3132,-19.6005,0.8068,1.1901,0,1229310000,1.8459,71.8671,0.0432982
70295,91,0,737702982,-18.7948,-19.145,-19.3239,-19.4536,0.3502,0.5291,0.11617721,263213000,1.1653,54.5104,0.0133939
70296,91,0,1288337762,-17.3726,-18.0777,-18.4077,-18.6318,0.7051,1.0351,0,1072510000,1.1185,51.1487,0.0210404
70297,91,0,1361588426,-18.4583,-18.7685,-18.9687,-19.1308,0.3102,0.5104,0.283130388,999340000,0.6865,45.4611,0.0296752
70298,91,0,1464304694,-17.9216,-18.5965,-18.9128,-19.1302,0.6749,0.9912,0.00619849,210611000,1.2941,57.6136,0.0203576
70299,91,0,1005373487,-18.3985,-18.9464,-19.1911,-19.3561,0.5479,0.7926,0,242265000,1.5291,38.5184,0.0177385
70300,91,0,742441688.8,-17.9193,-18.4722,-18.743,-18.9266,0.5529,0.8237,0.084529622,283317000,0.999,43.7426,0.0175715
70301,91,0,861499852.4,-17.2716,-17.968,-18.2934,-18.5114,0.6964,1.0218,0,208167000,1.0482,49.2704,0.0173929
70303,91,0,1391482138,-17.5385,-18.222,-18.5378,-18.7507,0.6835,0.9993,0,358750000,1.2574,46.189,0.0191278
70304,91,0,695364629.5,-17.3785,-18.045,-18.3504,-18.5489,0.6665,0.9719,0,155910000,0.9723,37.4153,0.0151693
70305,91,0,362946560.4,-16.802,-17.4742,-17.7836,-17.9854,0.6722,0.9816,0,304085000,0.6604,42.1311,0.0155675
70306,91,0,431192796,-17.1273,-17.5105,-17.7291,-17.885,0.3832,0.6018,0.066776048,508174000,0.7389,40.3693,0.0165602
70309,91,0,1596885149,-17.4122,-18.1241,-18.4589,-18.6853,0.7119,1.0467,0,265255000,1.2006,48.0654,0.0215521
70310,91,0,641688810.2,-17.1865,-17.6329,-17.8781,-18.0564,0.4464,0.6916,0.062359981,667892000,0.7932,44.0106,0.01747
70311,91,0,713728963.7,-18.1486,-18.5005,-18.7011,-18.8482,0.3519,0.5525,0.229762018,130596000,1.1631,45.4775,0.0138428
70312,91,0,1033820490,-18.0478,-18.4227,-18.6347,-18.7946,0.3749,0.5869,0.183644063,90069400,1.3166,44.4567,0.01908
70313,91,0,841172128.7,-17.3432,-17.9899,-18.2948,-18.4999,0.6467,0.9516,0.010794386,286999000,0.819,38.0128,0.0192838
70314,91,0,1407927369,-18.0476,-18.6196,-18.9077,-19.1144,0.572,0.8601,0.082038745,234398000,1.4855,50.7766,0.0200838
70315,91,0,2558237378,-17.4586,-18.2415,-18.6126,-18.8827,0.7829,1.154,0,412921000,1.3937,49.1522,0.0320021
70316,91,0,3395467966,-17.4572,-18.2444,-18.6176,-18.8897,0.7872,1.1604,0,843334000,1.3307,59.126,0.031382
70317,91,0,526070268.7,-17.1826,-17.654,-17.8967,-18.0654,0.4714,0.7141,0.053717232,256506000,0.8256,44.1115,0.0167403
70318,91,0,2145364629,-17.3803,-18.1424,-18.5031,-18.76,0.7621,1.1228,0,347772000,1.2705,52.0289,0.0279045
70319,91,0,645261293.2,-17.0951,-17.7013,-17.9797,-18.1679,0.6062,0.8846,0,242560000,0.8331,40.3013,0.0178743
70320,91,0,3863300856,-17.8071,-18.5709,-18.9322,-19.1988,0.7638,1.1251,0,3388650000,0.9139,56.6546,0.0481681
70321,91,0,362252731,-16.6139,-17.2752,-17.5762,-17.7723,0.6613,0.9623,0,173168000,0.7253,34.126,0.01449
70322,91,0,154620608.2,-16.1528,-16.8225,-17.1313,-17.3287,0.6697,0.9785,0,141375000,0.4731,34.9711,0.0136291
70323,91,0,929067021,-17.073,-17.7643,-18.086,-18.2972,0.6913,1.013,0,402981000,0.9947,37.6139,0.0155717
70324,91,0,1033997638,-17.5871,-18.2788,-18.6006,-18.8267,0.6917,1.0135,0,104036000,1.307,35.6572,0.0232253
70325,91,0,2783687629,-17.0878,-17.8922,-18.2736,-18.5574,0.8044,1.1858,0,871656000,1.0401,58.6455,0.0393753
70326,91,0,3838204901,-19.0617,-19.4698,-19.7063,-19.9117,0.4081,0.6446,0.160068822,,0.6848,53.9896,0.074816
70327,91,0,896294656,-16.7661,-17.4874,-17.8276,-18.0554,0.7213,1.0615,0,217870000,0.9099,46.5403,0.017411
70328,91,0,2985503395,-16.973,-17.8109,-18.2079,-18.5115,0.8379,1.2349,0,543743000,1.019,52.2641,0.052246
70330,91,0,275937407.7,-16.3958,-17.028,-17.313,-17.4902,0.6322,0.9172,0,266730000,0.4217,29.6861,0.013845
70334,91,0,180705639.2,-16.264,-16.9059,-17.1953,-17.3786,0.6419,0.9313,0,104875000,0.5044,31.7964,0.0135118
70335,91,0,403882491.9,-16.6067,-17.1746,-17.4491,-17.6426,0.5679,0.8424,0.02073668,107764000,0.7518,35.9048,0.0183316
70336,91,0,596914673.8,-16.9272,-17.5691,-17.858,-18.0477,0.6419,0.9308,0,532800000,0.4284,30.8674,0.0204146
70339,91,0,2239932093,-16.8699,-17.6807,-18.0656,-18.3536,0.8108,1.1957,0,750609000,1.0569,47.5613,0.0413935
70340,91,0,2541275465,-17.0219,-17.8212,-18.1992,-18.4822,0.7993,1.1773,0,483079000,0.8096,49.1629,0.0475621
70342,91,0,373826395,-16.6882,-17.3764,-17.6967,-17.906,0.6882,1.0085,0,425037000,0.7037,33.3614,0.0151642
70347,91,0,221095364.6,-16.1708,-16.8301,-17.1301,-17.3234,0.6593,0.9593,0,340886000,0.6098,33.9551,0.0127587
70349,91,0,992131680,-16.8008,-17.5542,-17.9108,-18.1637,0.7534,1.11,0,479079000,0.9186,36.048,0.0263726
70350,91,0,289799232.4,-16.5521,-17.2262,-17.5368,-17.7359,0.6741,0.9847,0,160867000,0.5858,33.1779,0.0148188
70354,91,0,312769412.5,-16.3592,-17.0673,-17.4003,-17.6206,0.7081,1.0411,0,188791000,0.7053,31.1145,0.016089
70358,91,0,388751107.2,-16.5942,-17.108,-17.3855,-17.5834,0.5138,0.7913,0.036469573,92361500,0.6889,39.2177,0.0196841
70360,91,0,286964865.7,-15.8408,-16.5417,-16.8698,-17.0853,0.7009,1.029,0,70563100,0.6165,34.9567,0.0143946
70369,91,0,1037053440,-16.638,-17.3878,-17.7442,-17.9989,0.7498,1.1062,0,805896000,0.8305,38.4059,0.0267229
70370,91,0,297992323.6,-16.4021,-17.0724,-17.3793,-17.5776,0.6703,0.9772,0,183890000,0.6413,30.0677,0.0159373
70374,91,0,1906273989,-18.2845,-18.7245,-18.9675,-19.1751,0.44,0.683,0.094638941,,0.6199,39.8474,0.0732594
70375,91,0,1599970475,-16.2547,-17.0795,-17.4728,-17.7677,0.8248,1.2181,0,418803000,0.6634,46.1795,0.0355676
70378,91,0,304030115.1,-16.2184,-16.9177,-17.2449,-17.4606,0.6993,1.0265,0,168238000,0.6372,28.8756,0.0156344
70379,91,0,1344537939,-16.2179,-17.0412,-17.432,-17.7269,0.8233,1.2141,0,280644000,0.7066,38.256,0.039636
70381,91,0,578535577.2,-16.1597,-16.9021,-17.2533,-17.4951,0.7424,1.0936,0,316702000,0.7344,32.4888,0.0186406
70384,91,0,940079716.6,-16.4054,-17.1682,-17.5287,-17.7885,0.7628,1.1233,0,527141000,0.7862,34.5438,0.0289545
70395,91,0,1252834367,-18.0158,-18.4405,-18.6639,-18.8498,0.4247,0.6481,0.08238705,,0.8141,33.7306,0.0519278
70401,91,0,972630646.6,-18.6868,-18.9069,-19.0484,-19.1775,0.2201,0.3616,0.315904858,,0.8288,29.6623,0.0468375
70402,91,0,538544434.6,-15.9215,-16.6699,-17.0241,-17.2711,0.7484,1.1026,0,82910200,0.7116,35.9492,0.0215787
70403,91,0,183348095.7,-15.7865,-16.4909,-16.821,-17.0399,0.7044,1.0345,0,112654000,0.5572,35.3646,0.0151646
70408,91,0,165972837.3,-15.8334,-16.5171,-16.835,-17.0399,0.6837,1.0016,0,108972000,0.4815,26.0416,0.0132384
70412,91,0,717316209,-19.3195,-19.3069,-19.3923,-19.4957,-0.0126,0.0728,1.39682126,,0.8108,26.3518,0.0408387
70417,91,0,385163861.8,-15.9656,-16.6961,-17.0406,-17.2809,0.7305,1.075,0,157985000,0.7179,27.9595,0.0205545
70435,91,0,851771479.2,-16.1257,-16.8923,-17.2533,-17.5237,0.7666,1.1276,0,,0.4504,25.3303,0.0539165
70452,91,0,757174490.7,-16.0326,-16.8012,-17.1641,-17.436,0.7686,1.1315,0,,0.5193,26.486,0.0513724
70460,91,0,469250073.8,-15.5524,-16.3141,-16.6751,-16.9314,0.7617,1.1227,0,63725000,0.6178,27.1881,0.0215968
101486,91,0,38138618246,-20.4826,-21.2473,-21.608,-21.8743,0.7647,1.1254,0,14489600000,5.4861,115.845,0.0314536
101487,91,0,21395482728,-20.2754,-20.9624,-21.2959,-21.5409,0.687,1.0205,0.233072838,2314160000,5.1052,95.7914,0.0267515
101488,91,0,12492279303,-20.9695,-21.1769,-21.3347,-21.4723,0.2074,0.3652,3.840328335,548646000,3.6084,86.9601,0.0266688
101490,91,0,38869648657,-20.1607,-20.9479,-21.322,-21.6023,0.7872,1.1613,0,21747200000,2.8205,154.189,0.0488179
101491,91,0,28695305580,-19.8094,-20.5994,-20.9743,-21.2511,0.79,1.1649,0,13845800000,3.4703,115.968,0.0366591
101493,91,0,37177295542,-19.8423,-20.649,-21.0315,-21.3183,0.8067,1.1892,0,31501700000,1.9623,161.288,0.0417458
101494,91,0,18704605846,-19.7118,-20.4579,-20.8106,-21.0638,0.7461,1.0988,0,2537740000,3.2804,87.9768,0.032985
101495,91,0,8794183643,-19.3141,-19.9519,-20.2694,-20.4996,0.6378,0.9553,0.209652179,776283000,2.3155,69.0549,0.0287707
101496,91,0,27886772955,-19.6196,-20.4204,-20.8006,-21.0849,0.8008,1.181,0,16445300000,2.1652,140.282,0.0414044
101497,91,0,4411706525,-19.4786,-19.9877,-20.2598,-20.4621,0.5091,0.7812,0.464908736,246204000,2.7671,63.1345,0.0218128
101498,91,0,2266578093,-19.5103,-19.8384,-20.0311,-20.1802,0.3281,0.5208,0.886377533,442895000,2.0764,56.8398,0.0179227
101499,91,0,18772807795,-19.1879,-19.9845,-20.363,-20.6415,0.7966,1.1751,0,15369700000,2.2949,107.868,0.0381069
101500,91,0,4787850605,-18.9525,-19.3845,-19.6289,-19.8184,0.432,0.6764,0.388201383,472095000,2.0989,62.667,0.0248993
101501,91,0,14991733097,-19.3416,-20.1002,-20.4623,-20.728,0.7586,1.1207,0.026312262,1434490000,2.9998,84.5133,0.0327659
101502,91,0,9436064364,-18.9759,-19.7204,-20.0723,-20.3232,0.7445,1.0964,0,4844170000,2.0397,79.8585,0.0338312
101503,91,0,13925036906,-19.322,-20.0797,-20.4378,-20.6976,0.7577,1.1158,0,7335270000,2.3986,90.1134,0.0381146
101504,91,0,16637732507,-19.4348,-20.2072,-20.5732,-20.8462,0.7724,1.1384,0,14551000000,2.314,98.3662,0.0472373
101505,91,0,4288396811,-19.5241,-19.8899,-20.1022,-20.2673,0.3658,0.5781,0.656202493,494009000,2.8767,66.8542,0.0206571
101507,91,0,7323103041,-18.7641,-19.5071,-19.8632,-20.1207,0.743,1.0991,0.020506701,555079000,2.6495,69.3965,0.0302623
101508,91,0,4227945084,-19.119,-19.6299,-19.8864,-20.0759,0.5109,0.7674,0.174849192,258518000,2.4191,59.7017,0.0220184
101509,91,0,4411839386,-20.0496,-20.2424,-20.3834,-20.5029,0.1928,0.3338,1.739513396,618449000,2.7814,61.2037,0.0212367
101510,91,0,892087393,-17.7429,-18.0937,-18.297,-18.4513,0.3508,0.5541,0.14438798,126967000,1.2575,43.2874,0.0189604
101511,91,0,1809979333,-18.8885,-19.3604,-19.5907,-19.7539,0.4719,0.7022,0.195720816,197944000,1.9489,43.2829,0.0197077
101512,91,0,2767330971,-20.2928,-20.4477,-20.5701,-20.6801,0.1549,0.2773,2.226978297,346659000,2.9487,65.1995,0.0171813
101513,91,0,3562267493,-18.3252,-19.0728,-19.4257,-19.6765,0.7476,1.1005,0,321342000,2.0639,58.7864,0.0278151
101514,91,0,660097431.4,-18.2973,-18.6665,-18.8675,-19.0113,0.3692,0.5702,0.20127196,145068000,1.1019,49.3357,0.0130069
101515,91,0,3845113670,-18.4915,-19.2095,-19.5469,-19.7911,0.718,1.0554,0,485507000,1.8735,56.0356,0.0311887
101516,91,0,3927192205,-17.9533,-18.7123,-19.0712,-19.3262,0.759,1.1179,0,657966000,1.6218,63.5161,0.0295193
101517,91,0,4290404488,-18.3183,-19.0706,-19.4262,-19.6876,0.7523,1.1079,0,726074000,1.8013,54.1299,0.0402328
101518,91,0,2500221435,-17.8925,-18.6271,-18.9734,-19.2147,0.7346,1.0809,0,561816000,1.4278,55.0199,0.027434
101519,91,0,1514540892,-17.3677,-18.0084,-18.323,-18.5523,0.6407,0.9553,0.020857965,113663000,1.227,43.7125,0.0256511
101520,91,0,813064659,-17.9382,-18.5435,-18.8424,-19.0519,0.6053,0.9042,0.054789675,411021000,0.9133,44.4775,0.0204001
101521,91,0,1292235016,-17.2648,-17.9075,-18.2296,-18.4544,0.6427,0.9648,0.01686163,275972000,1.0856,46.1123,0.0214791
101522,91,0,1743947446,-17.6193,-18.3314,-18.6661,-18.8933,0.7121,1.0468,0,568954000,1.1026,50.7659,0.0241803
101523,91,0,1550265722,-17.6791,-18.3972,-18.7352,-18.9657,0.7181,1.0561,0,236374000,1.4175,47.8048,0.0204556
101524,91,0,3579229407,-17.7832,-18.5307,-18.8847,-19.1328,0.7475,1.1015,0,1666580000,1.2561,55.8189,0.0274531
101525,91,0,641541186.9,-16.7815,-17.4525,-17.7606,-17.9658,0.671,0.9791,0,207551000,0.8697,36.5919,0.0163423
101527,91,0,313330380.9,-16.9386,-17.5395,-17.8127,-17.9886,0.6009,0.8741,0.011930179,169659000,0.6406,32.3696,0.013353
101530,91,0,2036152938,-17.3893,-18.1495,-18.5096,-18.7656,0.7602,1.1203,0,243774000,1.4441,51.43,0.0260288
101531,91,0,684381458.5,-18.32,-18.6972,-18.9032,-19.0583,0.3772,0.5832,0.235387587,138008000,1.2283,46.4242,0.0172897
101532,91,0,567803365.8,-17.0049,-17.6978,-18.0204,-18.2356,0.6929,1.0155,0,192528000,0.9047,38.1411,0.0183887
101535,91,0,909846471.8,-16.8364,-17.5657,-17.9105,-18.1487,0.7293,1.0741,0,351018000,0.9229,37.7911,0.0210142
101536,91,0,381059935,-17.1864,-17.5227,-17.7164,-17.8648,0.3363,0.53,0.077752275,335282000,0.6531,38.7394,0.0167409
101537,91,0,577443165,-17.1601,-17.7273,-17.9851,-18.1619,0.5672,0.825,0,507546000,0.483,32.9668,0.0224055
101540,91,0,173855919.7,-16.0285,-16.696,-17.0039,-17.1983,0.6675,0.9754,0,75611600,0.5539,29.2388,0.0121925
101542,91,0,383303808.7,-16.1616,-16.8974,-17.2456,-17.4811,0.7358,1.084,0,237289000,0.6839,37.2947,0.0168599
101547,91,0,703232949.5,-16.2818,-17.0335,-17.3894,-17.6384,0.7517,1.1076,0,132255000,0.7876,36.1151,0.0218547
101548,91,0,1510112194,-16.2194,-17.0551,-17.452,-17.7544,0.8357,1.2326,0,1271250000,0.6723,43.4759,0.0466651
101549,91,0,727236492.5,-16.3699,-17.1356,-17.4984,-17.7589,0.7657,1.1285,0,297058000,0.8267,33.1662,0.0247697
101557,91,0,1517124299,-16.4333,-17.2357,-17.6138,-17.9011,0.8024,1.1805,0,,0.4833,35.0181,0.0575442
101558,91,0,1533244759,-16.4628,-17.2721,-17.6555,-17.9485,0.8093,1.1927,0,,0.4656,33.8367,0.0622223
101587,91,0,920829642.8,-15.8955,-16.6972,-17.0752,-17.3595,0.8017,1.1797,0,,0.4873,28.4412,0.0517699
101592,91,0,642485975.8,-15.7552,-16.5516,-16.9309,-17.2175,0.7964,1.1757,0,599420000,0.6423,29.788,0.0395717
101599,91,0,803749630.9,-15.9804,-16.7623,-17.1314,-17.4108,0.7819,1.151,0,,0.4334,24.3778,0.0509542
119451,91,0,30686448184,-20.5038,-21.1403,-21.4581,-21.692,0.6365,0.9543,0.527305802,6109340000,5.3469,102.505,0.0270706
119453,91,0,8970135813,-20.3323,-20.7296,-20.9536,-21.1246,0.3973,0.6213,1.368644102,904763000,3.8902,72.1323,0.0190514
119454,91,0,27382049011,-20.0208,-20.7826,-21.1448,-21.4076,0.7618,1.124,0,13787500000,3.1869,104.85,0.0325808
119455,91,0,13571656333,-21.0662,-21.3517,-21.5379,-21.6902,0.2855,0.4717,3.864684169,1490780000,4.9924,89.8299,0.0216717
119456,91,0,8907617360,-19.8981,-20.4387,-20.7171,-20.9239,0.5406,0.819,0.533670571,1237520000,4.1155,78.2003,0.0210244
119458,91,0,15786536758,-19.8531,-20.5474,-20.8726,-21.1075,0.6943,1.0195,0.02226527,1673360000,3.2205,79.4971,0.0290275
119460,91,0,2456244464,-19.5807,-19.956,-20.163,-20.3195,0.3753,0.5823,0.60183659,200573000,1.7992,69.7281,0.0188097
119461,91,0,23875701211,-19.666,-20.4521,-20.8266,-21.105,0.7861,1.1606,0,2314980000,3.1636,108.851,0.0406185
119462,91,0,11427723649,-19.6162,-20.3374,-20.682,-20.9302,0.7212,1.0658,0.043145007,452482000,3.5851,73.6405,0.0301288
119464,91,0,5818157662,-20.2889,-20.6388,-20.8381,-20.9953,0.3499,0.5492,1.287422242,507471000,4.0784,78.8975,0.0194215
119466,91,0,7728609389,-20.1787,-20.4421,-20.6231,-20.7745,0.2634,0.4444,1.829859964,684542000,3.3876,75.5623,0.0248486
119467,91,0,1499040449,-19.3184,-19.5142,-19.6455,-19.7512,0.1958,0.3271,0.874571863,211593000,1.8882,56.133,0.0142781
119468,91,0,7397401831,-19.2354,-19.8778,-20.197,-20.4285,0.6424,0.9616,0.157755219,1086790000,2.4495,72.3146,0.0285789
119470,91,0,925494537.9,-18.315,-18.7609,-18.9874,-19.1452,0.4459,0.6724,0.108429527,626268000,1.0864,50.335,0.0152629
119472,91,0,4412134632,-19.2562,-19.7302,-19.9875,-20.1782,0.474,0.7313,0.40237606,419755000,2.3926,76.6031,0.0207257
119473,91,0,3245364629,-18.3376,-19.0351,-19.3619,-19.5934,0.6975,1.0243,0.00721703,401393000,1.8303,57.6391,0.0247701
119474,91,0,3255742545,-18.9898,-19.542,-19.8191,-20.0205,0.5522,0.8293,0.197870786,170837000,2.6154,53.398,0.0201709
119475,91,0,6797933274,-18.8149,-19.5493,-19.8945,-20.1422,0.7344,1.0796,0,894029000,2.1656,65.7938,0.0327195
119476,91,0,138854443.5,-17.6569,-17.924,-18.0722,-18.1781,0.2671,0.4153,0.136110118,95242200,0.5515,41.5755,0.00945607
119477,91,0,4088972542,-18.9981,-19.51,-19.7902,-20.001,0.5119,0.7921,0.368655036,602483000,2.4565,59.9761,0.0216756
119478,91,0,2446885149,-18.5959,-19.1516,-19.427,-19.6241,0.5557,0.8311,0.155747565,299648000,2.0541,52.2424,0.0203237
119479,91,0,227871272.5,-16.5831,-17.0664,-17.3165,-17.4896,0.4833,0.7334,0.038515176,186914000,0.6326,43.3256,0.0139501
119480,91,0,1278476528,-18.3402,-18.85,-19.1101,-19.2929,0.5098,0.7699,0.113865907,177562000,1.4228,50.3791,0.0160961
119482,91,0,325952170.1,-17.7237,-18.0351,-18.2029,-18.3235,0.3114,0.4792,0.14355584,220389000,0.498,41.4555,0.0136555
119483,91,0,1436330086,-17.9005,-18.4352,-18.6997,-18.8884,0.5347,0.7992,0.057117719,217730000,1.4678,51.1028,0.0189521
119484,91,0,5301003838,-18.1778,-18.9328,-19.2899,-19.5446,0.755,1.1121,0,798349000,1.8282,65.1898,0.02819
119485,91,0,470859167.4,-17.0437,-17.5498,-17.8102,-17.9924,0.5061,0.7665,0.041901988,72900200,0.8734,45.9864,0.0155064
119486,91,0,906849719.5,-18.4669,-18.916,-19.1428,-19.2982,0.4491,0.6759,0.15546506,185849000,1.3556,41.5233,0.0168985
119487,91,0,1842471213,-17.7409,-18.4953,-18.8517,-19.1038,0.7544,1.1108,0,429603000,1.4346,46.9184,0.0215252
119488,91,0,769131975.2,-17.7087,-18.2548,-18.5052,-18.677,0.5461,0.7965,0.00308627,565113000,0.6778,38.4988,0.0200602
